id,business_system,menu_key,name,parent_id,order_num,path,api_url,url,type,level,visible,status,created_time,updated_time,remark,super_admin_only_visible,business_id,creator,updater
35,ADMIN_CENTER,System,系统,0,11,,,System,1,1,0,0,1683720071543,1725610679431,,0,1,,
36,ADMIN_CENTER,/System/AuthorityManage,权限管理,35,4,35,,/System/AuthorityManage,2,2,0,0,1683720195046,1718869236997,,0,1,,
37,ADMIN_CENTER,/System/AuthorityManage/MenuManage,菜单管理,36,1,"35,36",/admin-center/business_menu/api/listTreeMenu,/System/AuthorityManage/MenuManage,2,3,0,0,1683720270982,1684306447057,,1,1,,
38,ADMIN_CENTER,/System/AuthorityManage/MenuManage/add,新增菜单,37,0,"35,36,37",/admin-center/business_menu/api/addMenu,/System/AuthorityManage/MenuManage/add,9,4,0,0,1683772515958,1684121988780,,1,1,,
40,ADMIN_CENTER,/System/AuthorityManage/MenuManage/updateMenu,编辑,37,0,"35,36,37",/admin-center/business_menu/api/updateMenu,/System/AuthorityManage/MenuManage/updateMenu,9,4,0,0,1684119824675,1684119824675,,1,1,,
41,ADMIN_CENTER,/System/AuthorityManage/MenuManage/deleteMenu,删除菜单,37,0,"35,36,37",/admin-center/business_menu/api/deleteMenu,/System/AuthorityManage/MenuManage/deleteMenu,9,4,0,0,1684119908248,1684119908248,,1,1,,
44,ADMIN_CENTER,common,菜单自动获取项,0,0,,,common,1,1,0,0,1684306211340,1721961793962,,0,1,,
45,ADMIN_CENTER,/System/AuthorityManage/RoleManage,角色管理,36,2,"35,36",/admin-center/business_role/api/listRole,/System/AuthorityManage/RoleManage,2,3,0,0,1684306431025,1684410573686,,0,1,,
46,ADMIN_CENTER,/System/AuthorityManage/RoleManage/addRole,添加,45,0,"35,36,45",/admin-center/business_role/api/addRole,/System/AuthorityManage/RoleManage/addRole,9,4,0,0,1684306573821,1723535757970,,0,1,,
47,ADMIN_CENTER,/System/AuthorityManage/RoleManage/updateRoleMenu,编辑,45,0,"35,36,45",/admin-center/business_role/api/updateRoleMenu,/System/AuthorityManage/RoleManage/updateRoleMenu,9,4,0,0,1684306750040,1723535976954,,0,1,,
48,ADMIN_CENTER,/System/AuthorityManage/RoleManage/deleteRole,删除,45,0,"35,36,45",/admin-center/business_role/api/deleteRole,/System/AuthorityManage/RoleManage/deleteRole,9,4,0,0,1684306881624,1723535842323,,0,1,,
49,ADMIN_CENTER,common/System,系统,44,9,44,,common/System,1,2,0,0,1684306928393,1684412646283,,0,1,,
50,ADMIN_CENTER,common/System/AuthorityManage,权限管理,49,5,"44,49",,common/System/AuthorityManage,2,3,0,0,1684307693326,1718869277140,,0,1,,
52,ADMIN_CENTER,common/System/AuthorityManage/MenuManage,菜单管理,50,0,"44,49,50",,common/System/AuthorityManage/MenuManage,2,4,0,0,1684307821175,1684307821175,,1,1,,
53,ADMIN_CENTER,commonapi,公共接口,0,0,,,commonapi,1,1,0,0,1684307882338,1723519054166,,0,1,,
54,ADMIN_CENTER,common/System/AuthorityManage/RoleMa,角色管理,50,1,"44,49,50",,common/System/AuthorityManage/RoleMa,2,4,0,0,1684307938649,1684308042219,,0,1,,
55,ADMIN_CENTER,common/System/AuthorityManage/RoleManag/detailRole,获取角色详情接口,54,0,"44,49,50,54",/admin-center/business_role/api/detailRole,common/System/AuthorityManage/RoleManag/detailRole,9,5,0,0,1684308020798,1723535876440,,0,1,,
56,ADMIN_CENTER,common/System/AuthorityManage/StaffManage,账号管理,50,3,"44,49,50",,common/System/AuthorityManage/StaffManage,2,4,0,0,1684308196176,1722221290432,,0,1,,
60,ADMIN_CENTER,common/System/AuthorityManage/StaffManage/detailAdmin,获取职员详情,56,0,"44,49,50,56",/admin-center/business_admin/api/detailAdmin,common/System/AuthorityManage/StaffManage/detailAdmin,9,5,0,0,1684308685187,1684308685187,,0,1,,
61,ADMIN_CENTER,common/System/AuthorityManage/StaffManage/genGoogleAuthKey,生成谷歌key,56,0,"44,49,50,56",/admin-center/business_admin/api/genGoogleAuthKey,common/System/AuthorityManage/StaffManage/genGoogleAuthKey,9,5,0,0,1684308736216,1684308736216,,0,1,,
62,ADMIN_CENTER,/System/AuthorityManage/StaffManage,账号管理,36,3,"35,36",/business_admin/api/listAdmin,/System/AuthorityManage/StaffManage,2,3,0,0,1684308776320,1724653822273,,0,1,,
63,ADMIN_CENTER,/System/AuthorityManage/StaffManage/add,添加职员(按钮),62,0,"35,36,62",/admin-center/business_admin/api/addAdmin,/System/AuthorityManage/StaffManage/add,9,4,0,0,1684308817318,1725094826685,,0,1,,
64,ADMIN_CENTER,/System/AuthorityManage/StaffManage/changeStatus,启用禁用,62,0,"35,36,62",/admin-center/business_admin/api/changeStatus,/System/AuthorityManage/StaffManage/changeStatus,9,4,0,0,1684308921989,1732164357999,,0,1,,brook03
65,ADMIN_CENTER,/System/AuthorityManage/StaffManage/resetPassword,重置密码(按钮),62,0,"35,36,62",/admin-center/business_admin/api/resetPassword,/System/AuthorityManage/StaffManage/resetPassword,9,4,0,0,1684308955412,1684309246283,,0,1,,
66,ADMIN_CENTER,/System/AuthorityManage/StaffManage/updateAdmin,编辑(按钮),62,0,"35,36,62",/admin-center/business_admin/api/updateAdmin,/System/AuthorityManage/StaffManage/updateAdmin,9,4,0,0,1684308979252,1684309238880,,0,1,,
67,ADMIN_CENTER,/System/AuthorityManage/StaffManage/deleteAdmin,删除(按钮),62,0,"35,36,62",/admin-center/business_admin/api/deleteAdmin,/System/AuthorityManage/StaffManage/deleteAdmin,9,4,0,0,1684309022044,1684309232394,,0,1,,
68,ADMIN_CENTER,/System/AuthorityManage/StaffManage/unLock,解锁(按钮),62,0,"35,36,62",/admin-center/business_admin/api/unLock,/System/AuthorityManage/StaffManage/unLock,9,4,0,0,1684309053556,1684309226586,,0,1,,
69,ADMIN_CENTER,commonapi/admin-center/business_menu/api/listAdminTreeMenu,获取当前登录者菜单,53,0,53,/admin-center/business_menu/api/listAdminTreeMenu,commonapi/admin-center/business_menu/api/listAdminTreeMenu,9,2,0,0,1684309372057,1727711044017,,0,1,,superAdmin02
70,ADMIN_CENTER,common/System/AuthorityManage/StaffManage/listAllRole,获取所有角色,56,0,"44,49,50,56",/admin-center/business_role/api/listAllRole,common/System/AuthorityManage/StaffManage/listAllRole,9,5,0,0,1684314516729,1684314516729,,0,1,,
71,ADMIN_CENTER,Member,会员,0,2,,,Member,1,1,0,0,1684411059530,1712659260408,,0,1,,
72,ADMIN_CENTER,Game,游戏,0,4,,,Game,1,1,0,0,1684411116138,1684411116138,,0,1,,
75,ADMIN_CENTER,Operate,运营,0,6,,,Operate,1,1,0,0,1684411411353,1726633908517,,0,1,,superAdmin01
76,ADMIN_CENTER,WindControl,风控,0,9,,,WindControl,1,1,0,0,1684411509442,1684411509442,,0,1,,
77,ADMIN_CENTER,Report,报表,0,10,,,Report,1,1,0,0,1684411601475,1684411601475,,0,1,,
79,ADMIN_CENTER,/Member/MemberManagement,会员管理,71,1,71,,/Member/MemberManagement,2,2,0,0,1684412156717,1684412156717,,0,1,,
80,ADMIN_CENTER,/Member/MemberManagement/MemberList,会员列表,79,1,"71,79",/admin-center/user-info/api/getPage,/Member/MemberManagement/MemberList,2,3,0,0,1684412282203,1684412282203,,0,1,,
81,ADMIN_CENTER,/Member/MemberManagement/MemberList/export,导出（按钮）,80,1,"71,79,80",/admin-center/user-info/api/export,/Member/MemberManagement/MemberList/export,9,4,0,0,1684412525149,1684412525149,,0,1,,
82,ADMIN_CENTER,common/Member,会员,44,1,44,,common/Member,1,2,0,0,1684412755161,1684412755161,,0,1,,
83,ADMIN_CENTER,common/Member/MemberManagement,会员管理,82,1,"44,82",,common/Member/MemberManagement,2,3,0,0,1684413418907,1684413418907,,0,1,,
84,ADMIN_CENTER,common/Member/MemberManagement/MemberList,会员列表,83,1,"44,82,83",,common/Member/MemberManagement/MemberList,2,4,0,0,1684413461104,1684413461104,,0,1,,
85,ADMIN_CENTER,common/Member/MemberManagement/MemberList/getDownBox,下拉选,84,1,"44,82,83,84",/admin-center/user-info/api/getDownBox,common/Member/MemberManagement/MemberList/getDownBox,9,5,0,0,1684413523334,1684413523334,,0,1,,
112,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails,会员详情,83,2,"44,82,83",,common/Member/MemberManagement/MemberDetails,2,4,0,0,1684479613892,1684479613892,,0,1,,
113,ADMIN_CENTER,/Member/MemberManagement/MemberDetails,会员详情,79,2,"71,79",,/Member/MemberManagement/MemberDetails,2,3,0,0,1684479674942,1684479674942,,0,1,,
114,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails/queryBasicUser,会员基本信息,112,1,"44,82,83,112",/admin-center/user-info/api/queryBasicUser,common/Member/MemberManagement/MemberDetails/queryBasicUser,9,5,0,0,1684479818582,1714805567409,,0,1,,
115,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails/queryUserRemark,会员备注信息,112,2,"44,82,83,112",/admin-center/user-info/api/queryUserRemark,common/Member/MemberManagement/MemberDetails/queryUserRemark,9,5,0,0,1684479856501,1714806001464,,0,1,,
116,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails/getInformationDowns,会员信息编辑-下拉框,112,3,"44,82,83,112",/admin-center/user-details/api/getInformationDowns,common/Member/MemberManagement/MemberDetails/getInformationDowns,9,5,0,0,1684479892645,1684479892645,,0,1,,
117,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails/informationEditings,会员信息编辑,112,4,"44,82,83,112",/admin-center/user-details/api/informationEditings,common/Member/MemberManagement/MemberDetails/informationEditings,9,5,0,0,1684479938331,1684479938331,,0,1,,
118,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails/queryUserLoginInfo,登录信息分页接口,112,6,"44,82,83,112",/admin-center/user-info/api/queryUserLoginInfo,common/Member/MemberManagement/MemberDetails/queryUserLoginInfo,9,5,0,0,1684479988472,1714806723189,,0,1,,
119,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails/queryBankCardInfo,会员银行卡基本信息,112,7,"44,82,83,112",/admin-center/user-details/api/queryBankCardInfo,common/Member/MemberManagement/MemberDetails/queryBankCardInfo,9,5,0,0,1684480027867,1714807030262,,0,1,,
120,ADMIN_CENTER,common/Member/MemberManagement/MemberDetails/queryVirtualInfo,会员虚拟币账户基本信息,112,8,"44,82,83,112",/admin-center/user-details/api/queryVirtualInfo,common/Member/MemberManagement/MemberDetails/queryVirtualInfo,9,5,0,0,1684480064459,1714807042978,,0,1,,
121,ADMIN_CENTER,common/Member/MemberManagement/AddNewMember,新增会员,83,3,"44,82,83",,common/Member/MemberManagement/AddNewMember,2,4,0,0,1684480271063,1684480271063,,0,1,,
122,ADMIN_CENTER,/Member/MemberManagement/AddNewMember,新增会员,79,3,"71,79",,/Member/MemberManagement/AddNewMember,2,3,0,0,1684480294363,1684480294363,,0,1,,
123,ADMIN_CENTER,common/Member/MemberManagement/AddNewMember/getDownBox,下拉框,121,1,"44,82,83,121",/admin-center/user-add/api/getDownBox,common/Member/MemberManagement/AddNewMember/getDownBox,9,5,0,0,1684480335513,1684480335513,,0,1,,
124,ADMIN_CENTER,/Member/MemberManagement/AddNewMember/addUser,新增会员,122,1,"71,79,122",/admin-center/user-add/api/addUser,/Member/MemberManagement/AddNewMember/addUser,9,4,0,0,1684480373446,1684742031290,,0,1,,
125,ADMIN_CENTER,common/Member/MemberManagement/SignUpInfo,会员注册信息,83,4,"44,82,83",,common/Member/MemberManagement/SignUpInfo,2,4,0,0,1684481083731,1684481083731,,0,1,,
126,ADMIN_CENTER,/Member/MemberManagement/SignUpInfo,会员注册信息,79,4,"71,79",,/Member/MemberManagement/SignUpInfo,2,3,0,0,1684481126035,1684481126035,,0,1,,
127,ADMIN_CENTER,common/Member/MemberManagement/SignUpInfo/getRegistrationInfo,会员注册信息,125,1,"44,82,83,125",/admin-center/user-registration-info/api/getRegistrationInfo,common/Member/MemberManagement/SignUpInfo/getRegistrationInfo,9,5,0,0,1684481446416,1684481446416,,0,1,,
128,ADMIN_CENTER,common/Member/MemberManagement/SignUpInfo/getRegisterTerminal,注册终端下拉框,125,2,"44,82,83,125",/admin-center/user-registration-info/api/getRegisterTerminal,common/Member/MemberManagement/SignUpInfo/getRegisterTerminal,9,5,0,0,1684481479860,1684481479860,,0,1,,
130,ADMIN_CENTER,common/Member/MemberManagement/TagConfig,会员标签配置,83,5,"44,82,83",,common/Member/MemberManagement/TagConfig,2,4,0,0,1684481596008,1684481596008,,0,1,,
131,ADMIN_CENTER,/Member/MemberManagement/TagConfig,会员标签配置,79,5,"71,79",,/Member/MemberManagement/TagConfig,2,3,0,0,1684481623922,1684481623922,,0,1,,
132,ADMIN_CENTER,common/Member/MemberManagement/TagConfig/getLabelConfigPage,会员标签配置分页查询,130,1,"44,82,83,130",/admin-center/user-label-config/api/getLabelConfigPage,common/Member/MemberManagement/TagConfig/getLabelConfigPage,9,5,0,0,1684481731644,1712893339960,,0,1,,
133,ADMIN_CENTER,/Member/MemberManagement/TagConfig/addLabel,新增,131,1,"71,79,131",/admin-center/user-label-config/api/addLabel,/Member/MemberManagement/TagConfig/addLabel,9,4,0,0,1684481790332,1684481790332,,0,1,,
134,ADMIN_CENTER,/Member/MemberManagement/TagConfig/editLabel,编辑,131,2,"71,79,131",/admin-center/user-label-config/api/editLabel,/Member/MemberManagement/TagConfig/editLabel,9,4,0,0,1684481825437,1684481825437,,0,1,,
135,ADMIN_CENTER,/Member/MemberManagement/TagConfig/delLabel,删除,131,3,"71,79,131",/admin-center/user-label-config/api/delLabel,/Member/MemberManagement/TagConfig/delLabel,9,4,0,0,1684481857717,1684481857717,,0,1,,
136,ADMIN_CENTER,/Member/MemberManagement/TagRecords,会员标签记录,79,6,"71,79",,/Member/MemberManagement/TagRecords,2,3,0,0,1684482151736,1684482151736,,0,1,,
137,ADMIN_CENTER,common/Member/MemberManagement/TagRecords,会员标签记录,83,6,"44,82,83",,common/Member/MemberManagement/TagRecords,2,4,0,0,1684482183820,1684482183820,,0,1,,
138,ADMIN_CENTER,common/Member/MemberManagement/TagRecords/selectLabelRecord,会员标签配置分页查询,137,1,"44,82,83,137",/admin-center/user-label-record/api/selectLabelRecord,common/Member/MemberManagement/TagRecords/selectLabelRecord,9,5,0,0,1684482326435,1684482326435,,0,1,,
139,ADMIN_CENTER,/Member/MemberManagement/LoginRecords,会员登录记录,79,7,"71,79",,/Member/MemberManagement/LoginRecords,2,3,0,0,1684483317977,1684483317977,,0,1,,
140,ADMIN_CENTER,common/Member/MemberManagement/LoginRecords,会员登录记录,83,7,"44,82,83",,common/Member/MemberManagement/LoginRecords,2,4,0,0,1684483344171,1684483344171,,0,1,,
141,ADMIN_CENTER,common/Member/MemberManagement/LoginRecords/queryUserLogin,会员登录日志,140,1,"44,82,83,140",/admin-center/user-login-log/api/queryUserLogin,common/Member/MemberManagement/LoginRecords/queryUserLogin,9,5,0,0,1684483426127,1684483426127,,0,1,,
142,ADMIN_CENTER,common/Member/MemberManagement/LoginRecords/queryUserLoginSelect,会员登录日志公共下拉框,140,2,"44,82,83,140",/admin-center/user-login-log/api/queryUserLoginSelect,common/Member/MemberManagement/LoginRecords/queryUserLoginSelect,9,5,0,0,1684483461649,1684483461649,,0,1,,
143,ADMIN_CENTER,common/Member/MemberManagement/InfoChangeRecords,会员信息变更记录,83,8,"44,82,83",,common/Member/MemberManagement/InfoChangeRecords,2,4,0,0,1684483575785,1684483575785,,0,1,,
144,ADMIN_CENTER,/Member/MemberManagement/InfoChangeRecords,会员信息变更记录,79,8,"71,79",,/Member/MemberManagement/InfoChangeRecords,2,3,0,0,1684483596911,1684483596911,,0,1,,
145,ADMIN_CENTER,common/Member/MemberManagement/InfoChangeRecords/getUserInformationChange,会员注册信息,143,1,"44,82,83,143",/admin-center/user-info-change/api/getUserInformationChange,common/Member/MemberManagement/InfoChangeRecords/getUserInformationChange,9,5,0,0,1684483860413,1684483860413,,0,1,,
146,ADMIN_CENTER,common/Member/MemberManagement/InfoChangeRecords/getChangeType,下拉框,143,2,"44,82,83,143",/admin-center/user-info-change/api/getChangeType,common/Member/MemberManagement/InfoChangeRecords/getChangeType,9,5,0,0,1684483896901,1684483896901,,0,1,,
147,ADMIN_CENTER,common/Member/MemberManagement/TagConfigRecords,会员标签配置记录,83,9,"44,82,83",,common/Member/MemberManagement/TagConfigRecords,2,4,0,0,1684483932780,1684483932780,,0,1,,
148,ADMIN_CENTER,/Member/MemberManagement/TagConfigRecords,会员标签配置记录,79,9,"71,79",,/Member/MemberManagement/TagConfigRecords,2,3,0,0,1684483980078,1684483980078,,0,1,,
149,ADMIN_CENTER,common/Member/MemberManagement/TagConfigRecords/getDownBox,变更类型下拉选,147,1,"44,82,83,147",/admin-center/user-label-config-record/api/getDownBox,common/Member/MemberManagement/TagConfigRecords/getDownBox,9,5,0,0,1684484054358,1684484054358,,0,1,,
150,ADMIN_CENTER,common/Member/MemberManagement/TagConfigRecords/getLabelConfigRecordPage,会员标签配置分页查询,147,2,"44,82,83,147",/admin-center/user-label-config-record/api/getLabelConfigRecordPage,common/Member/MemberManagement/TagConfigRecords/getLabelConfigRecordPage,9,5,0,0,1684484091350,1684484091350,,0,1,,
151,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement,银行卡/虚拟币管理,82,2,"44,82",,common/Member/BankCardVirtualCardManagement,2,3,0,0,1684484428950,1684484428950,,0,1,,
152,ADMIN_CENTER,/Member/BankCardVirtualCardManagement,银行卡/虚拟币管理,71,2,71,,/Member/BankCardVirtualCardManagement,2,2,0,0,1684484463147,1684484463147,,0,1,,
153,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement,会员银行卡管理,151,1,"44,82,151",,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement,2,4,0,0,1684484518102,1684484518102,,0,1,,
154,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/MemberBankCardManagement,会员银行卡管理,152,1,"71,152",,/Member/BankCardVirtualCardManagement/MemberBankCardManagement,2,3,0,0,1684484545682,1684484545682,,0,1,,
155,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,会员虚拟币账号管理,151,2,"44,82,151",,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,2,4,0,0,1684484705387,1684484705387,,0,1,,
156,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,会员虚拟币账号管理,152,2,"71,152",,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage,2,3,0,0,1684484725347,1684484725347,,0,1,,
157,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/CardRecords,会员银行卡记录,151,3,"44,82,151",,common/Member/BankCardVirtualCardManagement/CardRecords,2,4,0,0,1684485151219,1684485151219,,0,1,,
158,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/CardRecords,会员银行卡记录,152,11,"71,152",,/Member/BankCardVirtualCardManagement/CardRecords,2,3,0,0,1684485188982,1706781652680,,0,1,,
159,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,会员虚拟币账号记录,151,4,"44,82,151",,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,2,4,0,0,1684485241124,1684485241124,,0,1,,
160,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,会员虚拟币账号记录,152,12,"71,152",,/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords,2,3,0,0,1684485260515,1706781662536,,0,1,,
161,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getPage,分页列表,153,1,"44,82,151,153",/admin-center/user-bank-card-manage/api/getPage,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getPage,9,5,0,0,1684486695756,1684486695756,,0,1,,
162,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getDownBox,下拉框,153,2,"44,82,151,153",/admin-center/user-bank-card-manage/api/getDownBox,common/Member/BankCardVirtualCardManagement/MemberBankCardManagement/getDownBox,9,5,0,0,1684486732144,1684486732144,,0,1,,
163,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/enableOrDisable,开启/禁用,154,1,"71,152,154",/admin-center/user-bank-card-manage/api/enableOrDisable,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/enableOrDisable,9,4,0,0,1684486795692,1684486835362,,0,1,,
164,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/unbind,解绑,154,2,"71,152,154",/admin-center/user-bank-card-manage/api/unbind,/Member/BankCardVirtualCardManagement/MemberBankCardManagement/unbind,9,4,0,0,1684486824935,1684486824935,,0,1,,
165,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getPage,分页列表,155,1,"44,82,151,155",/admin-center/virtual-currency-manage/api/getPage,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getPage,9,5,0,0,1684488484519,1684488484519,,0,1,,
166,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getDownBox,下拉框,155,2,"44,82,151,155",/admin-center/virtual-currency-manage/api/getDownBox,common/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/getDownBox,9,5,0,0,1684488543721,1684488543721,,0,1,,
167,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/enableOrDisable,开启/禁用,156,1,"71,152,156",/admin-center/virtual-currency-manage/api/enableOrDisable,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/enableOrDisable,9,4,0,0,1684488576243,1684488576243,,0,1,,
168,ADMIN_CENTER,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/unbind,解绑,156,2,"71,152,156",/admin-center/virtual-currency-manage/api/unbind,/Member/BankCardVirtualCardManagement/VirtualCurrencyManage/unbind,9,4,0,0,1684488609599,1684488609599,,0,1,,
169,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/CardRecords/getPage,分页列表,157,1,"44,82,151,157",/admin-center/user-bank-card-record/api/getPage,common/Member/BankCardVirtualCardManagement/CardRecords/getPage,9,5,0,0,1684489824076,1684489824076,,0,1,,
170,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/CardRecords/getDownBox,下拉框,157,2,"44,82,151,157",/admin-center/user-bank-card-record/api/getDownBox,common/Member/BankCardVirtualCardManagement/CardRecords/getDownBox,9,5,0,0,1684489863378,1684489863378,,0,1,,
171,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getPage,分页列表,159,1,"44,82,151,159",/admin-center/virtual-currency-record/api/getPage,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getPage,9,5,0,0,1684489921159,1684489921159,,0,1,,
172,ADMIN_CENTER,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getDownBox,下拉框,159,2,"44,82,151,159",/admin-center/virtual-currency-record/api/getDownBox,common/Member/BankCardVirtualCardManagement/VirtualCurrencyRecords/getDownBox,9,5,0,0,1684489963991,1684489963991,,0,1,,
173,ADMIN_CENTER,common/Member/MemberAudit,会员审核,82,3,"44,82",,common/Member/MemberAudit,2,3,0,0,1684490097170,1684490097170,,0,1,,
174,ADMIN_CENTER,/Member/MemberAudit,会员审核,71,3,71,,/Member/MemberAudit,2,2,0,0,1684490115082,1684490115082,,0,1,,
175,ADMIN_CENTER,common/Member/MemberAudit/MemberAccountEdit,会员账户修改审核,173,1,"44,82,173",,common/Member/MemberAudit/MemberAccountEdit,2,4,0,0,1684490531037,1684490531037,,0,1,,
176,ADMIN_CENTER,common/Member/MemberAudit/AddMember,新增会员审核,173,3,"44,82,173",,common/Member/MemberAudit/AddMember,2,4,0,0,1684490576436,1684729334400,,0,1,,
177,ADMIN_CENTER,/Member/MemberAudit/MemberAccountEdit,会员账户修改审核,174,1,"71,174",,/Member/MemberAudit/MemberAccountEdit,2,3,0,0,1684490598242,1684490598242,,0,1,,
178,ADMIN_CENTER,/Member/MemberAudit/AddMember,新增会员审核,174,3,"71,174",,/Member/MemberAudit/AddMember,2,3,0,0,1684490617770,1684729277637,,0,1,,
179,ADMIN_CENTER,common/Member/MemberAudit/MemberAccountEdit/getUserAccountUpdateReview,审核列表,175,1,"44,82,173,175",/admin-center/user_account_update_review/api/getUserAccountUpdateReview,common/Member/MemberAudit/MemberAccountEdit/getUserAccountUpdateReview,9,5,0,0,1684491039354,1684491039354,,0,1,,
180,ADMIN_CENTER,common/Member/MemberAudit/MemberAccountEdit/UpdateReviewDetails,获取审核详情,175,2,"44,82,173,175",/admin-center/user_account_update_review/api/UpdateReviewDetails,common/Member/MemberAudit/MemberAccountEdit/UpdateReviewDetails,9,5,0,0,1684491129417,1684491129417,,0,1,,
181,ADMIN_CENTER,common/Member/MemberAudit/MemberAccountEdit/getReviewType,下拉框,175,3,"44,82,173,175",/admin-center/user_account_update_review/api/getReviewType,common/Member/MemberAudit/MemberAccountEdit/getReviewType,9,5,0,0,1684491182819,1684491182819,,0,1,,
182,ADMIN_CENTER,/Member/MemberAudit/MemberAccountEdit/userLocks,锁单或解锁,177,1,"71,174,177",/admin-center/user_account_update_review/api/userLocks,/Member/MemberAudit/MemberAccountEdit/userLocks,9,4,0,0,1684491302754,1684491710001,,0,1,,
185,ADMIN_CENTER,common/Member/MemberAudit/AddMember/getReviewPage,审核列表,176,1,"44,82,173,176",/admin-center/user-review/api/getReviewPage,common/Member/MemberAudit/AddMember/getReviewPage,9,5,0,0,1684491457795,1684491457795,,0,1,,
186,ADMIN_CENTER,common/Member/MemberAudit/AddMember/getReviewDetails,获取审核详情,176,2,"44,82,173,176",/admin-center/user-review/api/getReviewDetails,common/Member/MemberAudit/AddMember/getReviewDetails,9,5,0,0,1684491516937,1684491516937,,0,1,,
187,ADMIN_CENTER,common/Member/MemberAudit/AddMember/getDownBox,下拉框,176,3,"44,82,173,176",/admin-center/user-review/api/getDownBox,common/Member/MemberAudit/AddMember/getDownBox,9,5,0,0,1684491568188,1684491568188,,0,1,,
188,ADMIN_CENTER,/Member/MemberAudit/AddMember/lock,锁单或解锁,178,1,"71,174,178",/admin-center/user-review/api/lock,/Member/MemberAudit/AddMember/lock,9,4,0,0,1684491629429,1684491629429,,0,1,,
191,ADMIN_CENTER,common/Member/MemberVIPManagement,会员VIP管理,82,4,"44,82",,common/Member/MemberVIPManagement,2,3,0,0,1684492123506,1684492123506,,0,1,,
192,ADMIN_CENTER,/Member/MemberVIPManagement,会员VIP管理,71,4,71,,/Member/MemberVIPManagement,2,2,0,0,1684492146415,1684492146415,,0,1,,
193,ADMIN_CENTER,common/Member/MemberVIPManagement/MemberVIPLevelConfig,VIP等级配置,191,1,"44,82,191",,common/Member/MemberVIPManagement/MemberVIPLevelConfig,2,4,0,0,1684549831041,1684549831041,,0,1,,
194,ADMIN_CENTER,/Member/MemberVIPManagement/MemberVIPLevelConfig,VIP等级配置,192,1,"71,192",,/Member/MemberVIPManagement/MemberVIPLevelConfig,2,3,0,0,1684549890759,1684549890759,,0,1,,
196,ADMIN_CENTER,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig,VIP晋级优惠配置,192,3,"71,192",,/Member/MemberVIPManagement/MemberVIPUpgradeDiscountConfig,2,3,0,0,1684550333838,1684550333838,,0,1,,
197,ADMIN_CENTER,/Member/MemberVIPManagement/MemberVIPRebate,VIP返水配置,192,4,"71,192",,/Member/MemberVIPManagement/MemberVIPRebate,2,3,0,0,1684550352405,1684550352405,,0,1,,
199,ADMIN_CENTER,/Member/MemberVIPManagement/MemberVIPRebateRecords,VIP返水配置记录,192,6,"71,192",,/Member/MemberVIPManagement/MemberVIPRebateRecords,2,3,0,0,1684550403997,1684550403997,,0,1,,
